task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,1,advantage,1,after_compute,9.016832,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,2,advantage,1,after_compute,8.900096,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,3,advantage,1,after_compute,8.908288,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,4,advantage,1,after_compute,8.908288,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1428571428571428,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,5,advantage,1,after_compute,8.918016,"[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.457142857142857,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,6,advantage,1,after_compute,9.001984,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4,3.057142857142857,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,3,2,3,2,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,7,advantage,1,after_compute,9.187328,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4,3.1714285714285713,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,8,advantage,1,after_compute,9.203712,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4,3.1714285714285713,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,9,advantage,1,after_compute,9.208832,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2857142857142856,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,10,advantage,1,after_compute,9.225216,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2]",4,3.2857142857142856,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,2,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,11,advantage,1,after_compute,9.275904,"[3, 4, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,4.228571428571429,3,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,4,3,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,12,advantage,1,after_compute,9.444864,"[3, 4, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 4, 3, 2]",5,4.228571428571429,3,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,4,3,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,13,advantage,1,after_compute,9.45152,"[3, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 3, 5, 3, 2]",5,4.314285714285714,3,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,5,3,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,14,advantage,1,after_compute,9.782784,"[3, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 6, 6, 6, 6, 8, 8, 9, 9, 10, 10, 12, 13, 13, 12, 11, 9, 13, 10, 9, 6, 8, 6, 2]",13,7.285714285714286,3,5,5,4,5,4,5,4,5,4,5,4,6,6,6,6,8,8,9,9,10,10,12,13,13,12,11,9,13,10,9,6,8,6,2
HM16_state40_action50_iter30_orderhybrid_pam_seed8_formal5080,8,HM16,hybrid_pam,15,advantage,1,after_compute,10.369536,"[4, 6, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 6, 5, 6, 6, 6, 6, 7, 6, 7, 7, 8, 7, 8, 7, 8, 6, 8, 6, 7, 5, 6, 4, 2]",8,5.714285714285714,4,6,5,4,5,4,5,4,5,4,5,5,6,5,6,6,6,6,7,6,7,7,8,7,8,7,8,6,8,6,7,5,6,4,2
