task_name,seed,env,ordering,event_index,model,iteration,stage,memory_mb,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,1,advantage,1,after_compute,9.019392,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,2,advantage,1,after_compute,8.833024,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,3,advantage,1,after_compute,8.841216,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,4,advantage,1,after_compute,8.841216,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,5,advantage,1,after_compute,8.841216,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.263157894736842,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,6,advantage,1,after_compute,8.854528,"[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",3,2.1578947368421053,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,7,advantage,1,after_compute,8.96256,"[3, 3, 3, 3, 4, 5, 5, 6, 7, 7, 6, 7, 6, 5, 4, 3, 4, 3, 2]",7,4.526315789473684,3,3,3,3,4,5,5,6,7,7,6,7,6,5,4,3,4,3,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,8,advantage,1,after_compute,9.163264,"[3, 3, 3, 3, 4, 5, 5, 5, 6, 7, 7, 7, 6, 5, 4, 4, 4, 3, 2]",7,4.526315789473684,3,3,3,3,4,5,5,5,6,7,7,7,6,5,4,4,4,3,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,9,advantage,1,after_compute,9.184256,"[3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 8, 8, 7, 6, 5, 4, 4, 3, 2]",9,5.157894736842105,3,3,3,3,4,5,6,7,8,9,8,8,7,6,5,4,4,3,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,10,advantage,1,after_compute,9.253888,"[3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 8, 8, 7, 6, 5, 4, 4, 3, 2]",9,5.157894736842105,3,3,3,3,4,5,6,7,8,9,8,8,7,6,5,4,4,3,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,11,advantage,1,after_compute,9.253888,"[3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 8, 8, 7, 6, 5, 4, 4, 3, 2]",9,5.157894736842105,3,3,3,3,4,5,6,7,8,9,8,8,7,6,5,4,4,3,2
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,12,advantage,1,after_compute,9.322496,"[3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 13, 12, 9, 6, 5, 5, 4, 3]",13,6.7368421052631575,3,4,4,4,5,6,7,8,9,10,11,13,12,9,6,5,5,4,3
HM8_state40_action50_iter30_orderrandom_seed1_permseed1_formal5080,1,HM8,random,13,advantage,1,after_compute,9.531392,"[3, 4, 4, 4, 5, 6, 7, 8, 10, 12, 13, 16, 14, 10, 6, 5, 5, 4, 3]",16,7.315789473684211,3,4,4,4,5,6,7,8,10,12,13,16,14,10,6,5,5,4,3
