task_name,seed,env,ordering,call_index,function_name,stage,elapsed_sec,memory_mb,function_eval_requests_so_far,rank_profile_json,rank_max,rank_mean,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,1,reward_fcn,after_cross_before_round,1.7710457416251302,11.142656,932162,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 16, 8, 4, 2]",21,19.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,8,4,2
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,1,reward_fcn,after_round,1.8625093922019005,8.860672,932162,"[2, 2, 2, 2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2]",13,6.62962962962963,2,2,2,2,3,4,5,6,6,7,8,9,10,11,12,13,12,11,10,9,8,7,6,5,4,3,2
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,2,bellman_operator,after_cross_before_round,5.067537776194513,10.634752,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,2,bellman_operator,after_round,5.070391965098679,10.552832,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,3,get_advantage_from_value,after_cross_before_round,1.312093977816403,11.275264,281074,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 8, 4, 2]",11,10.296296296296296,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,4,2
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,3,get_advantage_from_value,after_round,1.3687833845615387,10.571264,281074,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,4,bellman_operator,after_cross_before_round,2.915088450536132,9.468928,120960,"[11, 11, 11]",11,11.0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,4,bellman_operator,after_round,2.919540791772306,9.387008,120960,"[2, 1, 1]",2,1.3333333333333333,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,5,get_advantage_from_value,after_cross_before_round,1.1779432650655508,10.107392,281074,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 8, 4, 2]",11,10.296296296296296,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,4,2
HM12_state40_action50_iter30_orderbadsplit_seed2_formal5080,2,HM12,badsplit,5,get_advantage_from_value,after_round,1.2128374176099896,9.403392,281074,"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,1.1851851851851851,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
